id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
6845,SDNHM,SDMC,,85f4a7a3-1ab6-4d52-8061-a0e406048ba7,PreservedSpecimen,0b0c1d2c-20cc-4a6c-b1c9-8ea0df9fb0f4,SDNHM000604,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,"J. W. Brown; D. K. Faulkner",,1981-05-13,,1981,5,13,133,,5/13/1981,"male, SDSNH-ENT-1406",,,,,,,,,,,,,,,,,"Pinned - 1",,,,,,Mexico,,"Baja California",,,"4 mi. S El Condor",,32.418267,-116.161641,,7959,,"emichels (2019-04-15 11:45:18)",,"georef batch tool 2019-04-15; GeoLocate","reviewed - high confidence",,,,,,,,,,,"2019-04-15 11:45:18",http://creativecommons.org/publicdomain/zero/1.0/,,,5b8b18de-46e7-44f2-8a82-a2de84fec496,https://library.big-bee.net/portal/collections/individual/index.php?occid=6845
72105,UCSB,IZC,,eb6b0b8b-ec21-488a-8e44-3459e3bdce53,PreservedSpecimen,20eed700-f814-46a8-a1fd-acf10841d396,UCSB-IZC00036833,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Douglas Yanega",2022,,,,,,"UCSBees; David Dewey",,2019-05-08,,2019,5,8,128,,2019-5-8,,,,,SCIR_04,,,,,,,,,Adult,Female,1,"Pan Trap",Pinned,,"North America",,,,"United States",US,California,"Santa Barbara",,"Santa Cruz Island",,33.991056,-119.719278,WGS84,10,,,,,,,,,,,,,,,seltmann,"2020-12-28 12:56:04",http://creativecommons.org/publicdomain/zero/1.0/,,,a4cb8651-63a5-402d-b29c-7132e62cf292,https://library.big-bee.net/portal/collections/individual/index.php?occid=72105
73766,UCSB,IZC,,eb6b0b8b-ec21-488a-8e44-3459e3bdce53,PreservedSpecimen,ee587181-41b5-4e46-a375-49aae3183827,UCSB-IZC00004042,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,"Douglas Yanega",2022,,,,,,"UCSBees; David Dewey",,2019-08-14,,2019,8,14,226,,2019-8-14,,,,,SCIR_01,,,,,,,,,Adult,Male,1,"Pan Trap",Pinned,,"North America",,,,"United States",US,California,"Santa Barbara",,"Santa Cruz Island",,34.001056,-119.686972,WGS84,10,,,,GPS,,,,,,,,,,,,"2020-12-15 15:17:41",http://creativecommons.org/publicdomain/zero/1.0/,,,c69fb05e-d4f4-4759-877b-71bb1a3011d0,https://library.big-bee.net/portal/collections/individual/index.php?occid=73766
99987,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,19243083-1ed6-11e3-bfac-90b11c41863e,460441,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Minckley, Robert",,1994-04-28,,1994,4,28,118,,04/28/1994,,,,,,"US.AZ.MinckleyR1994.04.28 001",,,,,,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,Arizona,Pima,,"Avra Valley, 8 km E Robles Jct",,,,,,,,,,,,,,,,,,,,,"2010-10-18 04:09:38",https://creativecommons.org/publicdomain/zero/1.0/,,,b95fff25-b344-4ce6-9558-553bd6b1d857,https://library.big-bee.net/portal/collections/individual/index.php?occid=99987
100520,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1939a65e-1ed6-11e3-bfac-90b11c41863e,460369,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Michener, Charles",,1940-05-21,,1940,5,21,142,,05/21/1940,,,,,,"US.CA.MichenerC1940.05.21 003",,,,,,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,California,,,"Pinon Flat, San Jacinto Mts","Can't find locality",34.7442,-118.8972,,,,,,,,,,,,,,,,,,"2010-10-18 04:10:09",https://creativecommons.org/publicdomain/zero/1.0/,,,9f8ba162-1463-450a-8c3f-7bde051658c2,https://library.big-bee.net/portal/collections/individual/index.php?occid=100520
107250,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1a66de52-1ed6-11e3-bfac-90b11c41863e,460440,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Beamer, Raymond",,1950-07-11,,1950,7,11,192,,07/11/1950,,,,,,"US.AZ.BeamerR1950.07.11 001",,,,,,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,Arizona,"Santa Cruz",,Patagonia,,31.5394,-110.7556,,,,,,,,,,,,,,,,,,"2010-10-18 04:16:30",https://creativecommons.org/publicdomain/zero/1.0/,,,23644c49-f8a2-4e8d-babf-bb3998d4c2d9,https://library.big-bee.net/portal/collections/individual/index.php?occid=107250
110149,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1ae33f65-1ed6-11e3-bfac-90b11c41863e,460367,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Arnold, W",,1950-07-13,,1950,7,13,194,,07/13/1950,,,,,,"US.AZ.ArnoldW1950.07.13 003",,,,,"Wedelia incarnata",,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,Arizona,Pima,,Sahuarita,,31.9575,-110.955,,,,,,,,,,,,,,,,,,"2010-10-18 04:19:07",https://creativecommons.org/publicdomain/zero/1.0/,,,db4e3b7d-f66f-425e-89e9-db743b3d3179,https://library.big-bee.net/portal/collections/individual/index.php?occid=110149
114131,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1b91f39a-1ed6-11e3-bfac-90b11c41863e,460435,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Michener, Charles",,1936-04-10,,1936,4,10,101,,04/10/1936,,,,,,"US.CA.MichenerC1936.04.10 011",,,,,Echinocactus,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,"Cathedral City",,33.7797,-116.4644,,,,,,,,,,,,,,,,,,"2009-05-04 09:42:11",https://creativecommons.org/publicdomain/zero/1.0/,,,4dff2cf4-50af-4a67-b7c9-48368c5e5dbf,https://library.big-bee.net/portal/collections/individual/index.php?occid=114131
121365,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1cd7407e-1ed6-11e3-bfac-90b11c41863e,460438,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Linsley, E",,1936-04-09,,1936,4,9,100,,04/09/1936,,,,,,"US.CA.LinsleyE1936.04.09 001",,,,,Echinocactus,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,California,Riverside,,"Cathedral City",,33.7797,-116.4644,,,,,,,,,,,,,,,,,,"2010-10-18 04:30:17",https://creativecommons.org/publicdomain/zero/1.0/,,,15d76fe1-79ff-4ad6-8117-89266237eb03,https://library.big-bee.net/portal/collections/individual/index.php?occid=121365
135024,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1f39e6ec-1ed6-11e3-bfac-90b11c41863e,460430,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,"Ashmeadiella (Ashmeadiella) opuntiae",6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Minckley, Robert",,1995-05-01,,1995,5,1,121,,05/01/1995,,,,,,"US.AZ.MinckleyR1995.05.01 001",,,,,,,,adult,,,,"Pinned - 1",,Nearctic,,,,"United States",,Arizona,Pima,,"Robles Jct, 7 km E",,32.0667,-111.25,,,,,,GPS,,,790,790,,,,,,,,"2010-10-18 04:43:46",https://creativecommons.org/publicdomain/zero/1.0/,,,2ab5f811-13f2-48e5-a657-1285fa7b94ef,https://library.big-bee.net/portal/collections/individual/index.php?occid=135024
