coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
463658,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67726067516890524474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67726067516890524474.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67726067516890524474att_1649446158_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67726067516890524474.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:c5f6585c-2e61-479f-8b11-991a98226ab7,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463658,en
463659,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65748360685554802341att_1649380607_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:410f3136-5b2f-441e-a355-ba412c7f60a0,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463659,en
463660,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp65748360685554802341att_1649424508_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp65748360685554802341.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:3bae25f9-ef77-4db8-861c-bcef9a98219c,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463660,en
463661,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67540800727330441657att_1649382162_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:146c32a0-fc70-48bf-9bca-ad9b547e16ce,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463661,en
463662,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:e2e9f51f-59b7-4a36-994b-869f39be9933,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463662,en
463663,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:2d09217d-161f-4407-aee0-6645ff506ebe,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463663,en
463664,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp67540800727330441657att_1649452419_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67540800727330441657.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:362e0859-e3ac-4286-a0d5-2a3e375c6962,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463664,en
463665,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64314569781370465435.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64314569781370465435.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64314569781370465435.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64314569781370465435.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:2fb7cc15-b1c7-41c9-a00d-8de0fa198c1d,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463665,en
463666,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:bee9e52a-3296-44b2-92e7-c23936e49c4e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463666,en
463667,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp63854312165626685692att_1649392820_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63854312165626685692.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:fba96f5e-be2c-4a77-8aad-aaa5a3664403,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=463667,en
