id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
932,ASU,ASUHIC,,3a77e8b7-e3c5-4528-9a6b-7e1e76469a81,PreservedSpecimen,d8594f76-d077-414c-a4b5-8f599f8c6bae,ASUHIC0081493,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"R.W. Brooks",1979,,,,,,"J.A. Little",,,,0,0,0,,,0-0-0,"no collection date record",,,,,,,,,,,,,,male,,,,,"North America",,,,"United States",US,Utah,"Utah County",,"Provo Bench",,40.30139,-111.69917,WGS84,2000,,"Lester Villalobos",,SCAN,"requires verification",,,,,,,,,,lvillalobos,"2015-11-06 17:23:19",http://creativecommons.org/publicdomain/zero/1.0/,,,e63f52e9-6be3-4c51-a379-196df000738a,https://library.big-bee.net/portal/collections/individual/index.php?occid=932
933,ASU,ASUHIC,,3a77e8b7-e3c5-4528-9a6b-7e1e76469a81,PreservedSpecimen,eca760c8-c909-40b9-bfe8-8c699eab4ede,ASUHIC0081494,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"R.W. Brooks",1979,,,,,,"Alana Rockwood; Linda C. Draper, Martin A. Kolner",,1974-04-13,,1974,4,13,103,,1974-4-13,,,,,,,,,,,,,,,female,,,,,"North America",,,,"United States",US,Arizona,"Yavapai County",,"2.75 mi. NNE of Montezuma Well",,34.678108,-111.732416,WGS84,2000,,"Lester Villalobos",,SCAN,"requires verification",,1158,,,,,3800ft,,,lvillalobos,"2015-11-06 17:23:10",http://creativecommons.org/publicdomain/zero/1.0/,,,707b18ec-7572-4890-ab87-0c79715b6e2a,https://library.big-bee.net/portal/collections/individual/index.php?occid=933
169792,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,29c49e2a-1ed6-11e3-bfac-90b11c41863e,301972,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,,,,,,,,"Brooks, Robert",,1992-04-01,,1992,4,1,92,,04/01/1992,,,,,,"MEX.BrooksR1992.04.01 001",,,,,,,,adult,M,,,"Pinned - 1",,Neotropical,,,,Mexico,,Coahuila,,,"Parras de la Fuente, 55 km E",,25.3167,-101.7333,,,,,,,,,1960,1960,,,,,,,,"2010-10-18 05:58:51",https://creativecommons.org/publicdomain/zero/1.0/,,,567dc29e-4250-4584-ad85-9aaca9d2ca67,https://library.big-bee.net/portal/collections/individual/index.php?occid=169792
463658,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,b2047a09-87a3-4c4a-9a02-3eefae54f19c,1333539,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1953-03-24,,1953,3,24,83,,03/24/1953,,,,,,"US.NV.BohartG1953.03.24 001",,,,,Astragalus,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Nevada,Clark,,"Overton Beach",,,,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:10",https://creativecommons.org/publicdomain/zero/1.0/,,,acd34df4-4ad6-4362-a887-f027f6f693eb,https://library.big-bee.net/portal/collections/individual/index.php?occid=463658
463659,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,440b297f-acc8-412a-9705-341c22dec718,1333540,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-20,,1969,4,20,110,,04/20/1969,,,,,,"US.NV.BohartG1969.04.20 002",,,,,Astragalus,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,"New Mexico","San Juan",,Shiprock,,36.7856,-108.6864,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:10",https://creativecommons.org/publicdomain/zero/1.0/,,,d7cabde4-de5a-47e1-80f8-61f1bd0ac97f,https://library.big-bee.net/portal/collections/individual/index.php?occid=463659
463660,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,401712b0-fc88-4455-adf7-3c04b4208434,1333541,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-20,,1969,4,20,110,,04/20/1969,,,,,,"US.NV.BohartG1969.04.20 002",,,,,Astragalus,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,"New Mexico","San Juan",,Shiprock,,36.7856,-108.6864,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:11",https://creativecommons.org/publicdomain/zero/1.0/,,,9b4ffdd4-6da4-46c2-bebe-c79c08566e4c,https://library.big-bee.net/portal/collections/individual/index.php?occid=463660
463661,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,431177f7-5bdc-4fbe-b192-e8be8333a280,1333542,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-21,,1969,4,21,111,,04/21/1969,,,,,,"US.UT.BohartG1969.04.21 001",,,,,Astragalus,,,adult,M,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Carbon,,"Price, 25 mi E",,,,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:11",https://creativecommons.org/publicdomain/zero/1.0/,,,5039d7c7-ae89-441e-9503-8b95989dd1c9,https://library.big-bee.net/portal/collections/individual/index.php?occid=463661
463662,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,35e0cce5-1ed2-485f-913d-64f7b972a1a3,1333543,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-21,,1969,4,21,111,,04/21/1969,,,,,,"US.UT.BohartG1969.04.21 001",,,,,Astragalus,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Carbon,,"Price, 25 mi E",,,,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:12",https://creativecommons.org/publicdomain/zero/1.0/,,,84c6c9b7-0a6e-463d-ae68-d07b96381235,https://library.big-bee.net/portal/collections/individual/index.php?occid=463662
463663,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,c53e84ee-f007-45f0-9e26-b34684e60090,1333544,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-21,,1969,4,21,111,,04/21/1969,,,,,,"US.UT.BohartG1969.04.21 001",,,,,Astragalus,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Carbon,,"Price, 25 mi E",,,,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:13",https://creativecommons.org/publicdomain/zero/1.0/,,,2bc33158-97ab-4783-a774-c381f888aef7,https://library.big-bee.net/portal/collections/individual/index.php?occid=463663
463664,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,3e14fa1b-6c37-40f0-aa58-11e3d1ed58ff,1333545,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,"Anthophora (Lophanthophora) porterae",6135,"Cockerell, 1900",Anthophora,,porterae,,,,,Species,"Brooks, Robert",1979,,,,,,"Bohart, George",,1969-04-21,,1969,4,21,111,,04/21/1969,,,,,,"US.UT.BohartG1969.04.21 001",,,,,Astragalus,,,adult,F,,,"Pinned - 1",,Nearctic,,,,"United States",,Utah,Carbon,,"Price, 25 mi E",,,,,,,,,,,,,,,,,,,,,"2014-12-19 11:21:13",https://creativecommons.org/publicdomain/zero/1.0/,,,5cfd54fe-435e-400d-ab83-d7076fc76b24,https://library.big-bee.net/portal/collections/individual/index.php?occid=463664
