id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
6845,SDNHM,SDMC,,85f4a7a3-1ab6-4d52-8061-a0e406048ba7,PreservedSpecimen,0b0c1d2c-20cc-4a6c-b1c9-8ea0df9fb0f4,SDNHM000604,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,J. W. Brown; D. K. Faulkner,,1981-05-13,,1981.0,5.0,13.0,133.0,,5/13/1981,"male, SDSNH-ENT-1406",,,,,,,,,,,,,,,,,Pinned - 1,,,,,,Mexico,,Baja California,,,4 mi. S El Condor,,32.418267,-116.161641,,7959.0,,emichels (2019-04-15 11:45:18),,georef batch tool 2019-04-15; GeoLocate,reviewed - high confidence,,,,,,,,,,,2019-04-15 11:45:18,http://creativecommons.org/publicdomain/zero/1.0/,,,5b8b18de-46e7-44f2-8a82-a2de84fec496,https://library.big-bee.net/portal/collections/individual/index.php?occid=6845
72105,UCSB,IZC,,eb6b0b8b-ec21-488a-8e44-3459e3bdce53,PreservedSpecimen,20eed700-f814-46a8-a1fd-acf10841d396,UCSB-IZC00036833,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,Douglas Yanega,2022,,,,,,UCSBees; David Dewey,,2019-05-08,,2019.0,5.0,8.0,128.0,,2019-5-8,,,,,SCIR_04,,,,,,,,,Adult,Female,1.0,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,33.991056,-119.719278,WGS84,10.0,,,,,,,,,,,,,,,seltmann,2020-12-28 12:56:04,http://creativecommons.org/publicdomain/zero/1.0/,,,a4cb8651-63a5-402d-b29c-7132e62cf292,https://library.big-bee.net/portal/collections/individual/index.php?occid=72105
73766,UCSB,IZC,,eb6b0b8b-ec21-488a-8e44-3459e3bdce53,PreservedSpecimen,ee587181-41b5-4e46-a375-49aae3183827,UCSB-IZC00004042,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,Douglas Yanega,2022,,,,,,UCSBees; David Dewey,,2019-08-14,,2019.0,8.0,14.0,226.0,,2019-8-14,,,,,SCIR_01,,,,,,,,,Adult,Male,1.0,Pan Trap,Pinned,,North America,,,,United States,US,California,Santa Barbara,,Santa Cruz Island,,34.001056,-119.686972,WGS84,10.0,,,,GPS,,,,,,,,,,,,2020-12-15 15:17:41,http://creativecommons.org/publicdomain/zero/1.0/,,,c69fb05e-d4f4-4759-877b-71bb1a3011d0,https://library.big-bee.net/portal/collections/individual/index.php?occid=73766
135024,KU,SEMC,,903ba65e-8420-4ffd-9dac-1215e88eb98b,PreservedSpecimen,1f39e6ec-1ed6-11e3-bfac-90b11c41863e,460430,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella (Ashmeadiella) opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,unknown,,,,,,,"Minckley, Robert",,1995-05-01,,1995.0,5.0,1.0,121.0,,05/01/1995,,,,,,US.AZ.MinckleyR1995.05.01 001,,,,,,,,adult,,,,Pinned - 1,,Nearctic,,,,United States,,Arizona,Pima,,"Robles Jct, 7 km E",,32.0667,-111.25,,,,,,GPS,,,790.0,790.0,,,,,,,,2010-10-18 04:43:46,https://creativecommons.org/publicdomain/zero/1.0/,,,2ab5f811-13f2-48e5-a657-1285fa7b94ef,https://library.big-bee.net/portal/collections/individual/index.php?occid=135024
690436,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594269,135333,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,,,1988-06-04,,1988.0,6.0,4.0,156.0,,1988-6-4,,,,,,,,,,,,,,,,,,,,,,,,United States,,Arizona,Coconino,,Johnson Spring,,36.98,-112.32,,,"36.98000, -112.32000",,,,,,,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,47839e7a-ba6d-4737-a03a-ad979242ebb4,https://library.big-bee.net/portal/collections/individual/index.php?occid=690436
690471,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594304,BBSL254583,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,"R.C. Bechtel, T.E. Smigel",,1984-05-17,,1984.0,5.0,17.0,138.0,,1984-5-17,,,,,,,,,,,,,,,,,,,,,,,,United States,,Nevada,Clark,,Juanita Springs,,36.6383,-114.2478,,,"36.63830, -114.24780",,,,,,,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,92dcea4e-5f6d-465a-ad85-34d5576f03af,https://library.big-bee.net/portal/collections/individual/index.php?occid=690471
690472,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594305,134089,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,R. Fitts,,1990-06-06,,1990.0,6.0,6.0,157.0,,1990-6-6,,,,,,,,,,,,,,,,,,,,,,,,United States,,Arizona,Mohave,,Yellowstone Springs,,36.4991,-113.7083,,,"36.49910, -113.70830",,,,,,,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,16413f4f-6377-48ef-9156-f1db3d203d82,https://library.big-bee.net/portal/collections/individual/index.php?occid=690472
690476,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594309,BBSL254570,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,,,,,,,,R. & T. Griswold,,1982-06-07,,1982.0,6.0,7.0,158.0,,1982-6-7,,,,,,,,,,,,,,,,,,,,,,,,United States,,Utah,Emery,,"Calf Canyon, San Rafael Swell",,39.12288,-110.65511,,,"39.12288, -110.65511",,,,,,1615.0,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,451489f5-0600-4c5a-afc3-355fba7d7f4e,https://library.big-bee.net/portal/collections/individual/index.php?occid=690476
690477,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594310,BBSL237040,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,K.T. Huntzinger 2009,,,,,,,R. & T. Griswold,,1994-05-22,,1994.0,5.0,22.0,142.0,,1994-5-22,,,,,,,,,,,,,,,,,,,,,,,,United States,,Utah,Garfield,,Calf Creek,,37.7758,-111.4175,,,"37.77580, -111.41750",,,,,,,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,ff585d5c-1076-4680-8534-f4bd195f23e1,https://library.big-bee.net/portal/collections/individual/index.php?occid=690477
690478,USDA-ARS,BBSL,,8011f62e-ea94-4fcd-b545-9ad1060d1a3f,PreservedSpecimen,658594311,BBSL236919,,,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Ashmeadiella opuntiae,6372,"(Cockerell, 1897)",Ashmeadiella,,opuntiae,,,,,Species,K.T. Huntzinger 2009,,,,,,,R. & T. Griswold,,1994-05-23,,1994.0,5.0,23.0,143.0,,1994-5-23,,,,,,,,,,,,,,,,,,,,,,,,United States,,Utah,Garfield,,"Haymaker Bench, S of Boulder",,37.7964,-111.4006,,,"37.79640, -111.40060",,,,,,1798.0,,,,,,,,,2023-06-20 14:37:21,http://creativecommons.org/licenses/by/4.0/,,,c46f601c-81a0-401d-8aab-7a0b16a61846,https://library.big-bee.net/portal/collections/individual/index.php?occid=690478
