id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,eventtime,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
1067125,UA,UAIC,,d6e5984e-21f9-42af-8346-229b107a8631,PreservedSpecimen,b970025c-508d-4135-aae4-fb4a0b24f6d5,UAIC1137738,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,Timberlake,,,,,,,,,1955-08-08,,1955,8,8,220,,"Aug. 8, 1955",,,,,,,,,,,,,,,,,,,,"North America",,,,"United States",US,Arizona,"Cochise Co.",,Willcox,,32.252852,-109.832012,WGS84,4831,,"ohusok@arizona.edu (2023-09-06 10:44:09)",,"georef batch tool 2023-09-06; GeoLocate",,,,,,,,,,,,"2021-08-13 15:18:58",http://creativecommons.org/publicdomain/zero/1.0/,,,9739c167-e8e1-4b56-ae3e-2651568b68a7,https://ecdysis.org/collections/individual/index.php?occid=1067125
1085064,UA,RLMC,,cef5463b-e7e2-4025-9a52-e8f1a5f5ea80,PreservedSpecimen,206741fa-3630-4093-bc42-275b33661c9e,,SBV010705,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"Robert L. Minckley",7-Nov-10,,Cockerellia,,collaris,,"Robert L. Minckley",,2002-04-24,,2002,4,24,114,,24-Apr-02,,,,,,,,,,,,,,Adult,Female,,"white pan trap",Pinned,,"North America",,,,"United States",US,Arizona,"Cochise County",,"30 km east of Douglas (San Bernardino National Wildlife Refuge)",,31.34003,-109.27115,,,,,,,,,,,,,,,,,,"2020-09-06 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,92898ded-5d01-4704-a5d0-a5c7c7560a11,https://ecdysis.org/collections/individual/index.php?occid=1085064
1085065,UA,RLMC,,cef5463b-e7e2-4025-9a52-e8f1a5f5ea80,PreservedSpecimen,771d8d8e-a225-4907-ba12-8c0688a0347b,,SBV064653,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"Robert L. Minckley",7-Nov-10,,Cockerellia,,collaris,,"Robert L. Minckley",,2002-04-22,,2002,4,22,112,,22-Apr-02,,,,,,,,,,,,,,Adult,Female,,"pan traps",Pinned,,"North America",,,,"United States",US,Arizona,"Cochise County",,"30 km east of Douglas (San Bernardino National Wildlife Refuge)",,31.34052,-109.27165,,,,,,,,,,,,,,,,,,"2020-09-06 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,59cc98bd-3196-41c7-aa03-3c790d11a7f4,https://ecdysis.org/collections/individual/index.php?occid=1085065
2601998,MSU,MSUC,,452dc9fa-28aa-401f-bde2-b825313bb2dc,PreservedSpecimen,33b39cd7-a12b-49ea-9dbf-cf6b1ca77648,MSUC_ARC_152880,d486ff2d-402e-11e4-828d-00ffb03b4b0e,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinned,,"North America",,,,"United States",US,Michigan,,,,,,,,,,,,,,,,,,,,,,,,"2016-01-31 00:00:00",https://creativecommons.org/publicdomain/zero/1.0/,"Dept. of Entomology, Michigan State University",,7f20ef84-44ab-48af-ab27-29b7d2b44706,https://ecdysis.org/collections/individual/index.php?occid=2601998
2601999,MSU,MSUC,,452dc9fa-28aa-401f-bde2-b825313bb2dc,PreservedSpecimen,33269703-1f57-4c6d-a44e-8f9d51fe2325,MSUC_ARC_152881,d3d3a8fb-402e-11e4-828d-00ffb03b4b0e,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinned,,"North America",,,,"United States",US,Michigan,,,,,,,,,,,,,,,,,,,,,,,,"2016-01-31 00:00:00",https://creativecommons.org/publicdomain/zero/1.0/,"Dept. of Entomology, Michigan State University",,12fac112-f2e6-494e-bc93-563c4e9d896c,https://ecdysis.org/collections/individual/index.php?occid=2601999
6157936,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,47210666-d3ec-4c22-8064-cc50f945931f,59638,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2009-04-20,,2009,4,20,110,,"20 April to 04 May 2009",T2Y,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Bosque del Apache National Wildlife Refuge",,33.8654,-106.8528,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,f86d4a31-9623-402e-b7fe-3b1c38cc72b1,https://ecdysis.org/collections/individual/index.php?occid=6157936
6157938,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,5f54f27c-2007-4031-9cc4-7808c633449a,59639,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2009-04-20,,2009,4,20,110,,"20 April to 04 May 2009",T2Y,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Bosque del Apache National Wildlife Refuge",,33.8654,-106.8528,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,4d4ec538-6ffd-408c-bb17-288d3aefe856,https://ecdysis.org/collections/individual/index.php?occid=6157938
6157940,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,8a24b4b3-cab5-44e4-a31a-98a0592f9683,59636,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2006-07-11,,2006,7,11,192,,"11 to 25 July 2006",G5S,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Sevilleta National Wildlife Refuge",,34.335,-106.7219,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,b9bbf363-dbfb-45c3-aea5-e5ef45c70b6d,https://ecdysis.org/collections/individual/index.php?occid=6157940
6157943,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,5e54388a-8da9-4a69-9e63-0297d8813e70,59637,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2006-07-11,,2006,7,11,192,,"11 to 25 July 2006",B5N,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Sevilleta National Wildlife Refuge",,34.3325,-106.6328,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,91a3d6bb-6d0d-43a6-aa7f-a71933bad310,https://ecdysis.org/collections/individual/index.php?occid=6157943
6157946,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,9b1fc6f0-431f-4733-a4af-249c46984f4a,59634,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2006-07-11,,2006,7,11,192,,"11 to 25 July 2006",G1S,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Sevilleta National Wildlife Refuge",,34.335,-106.7219,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,9e759330-234a-4283-8196-527aeac1079b,https://ecdysis.org/collections/individual/index.php?occid=6157946
6157948,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,e67bcd5b-f82f-49c2-a9d2-9553af9b917b,59635,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2006-07-11,,2006,7,11,192,,"11 to 25 July 2006",B3S,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Sevilleta National Wildlife Refuge",,34.3325,-106.6328,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,d9c5dc59-eae3-43ee-8c1b-224d0c4347de,https://ecdysis.org/collections/individual/index.php?occid=6157948
6157953,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,af7b4b3e-faf9-4def-ad06-c5284ff605dd,59633,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2007-08-07,,2007,8,7,219,,"07 to 21 August 2007",B2S,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Sevilleta National Wildlife Refuge",,34.3325,-106.6328,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,309ddbc3-3fc8-4986-b551-c25f05cbeaf9,https://ecdysis.org/collections/individual/index.php?occid=6157953
6157957,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,6265b41d-40a9-44da-9bbe-e92493df08cd,59640,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2009-07-13,,2009,7,13,194,,"13 to 27 July 2009",T3Y,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Bosque del Apache National Wildlife Refuge",,33.8647,-106.8547,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,4d711475-d002-4ff5-86e4-efdc0118f191,https://ecdysis.org/collections/individual/index.php?occid=6157957
6157958,UNM,MSBA,,b39b4a06-9299-4d65-9e11-91cc02768647,PreservedSpecimen,5fe71861-4186-4ec1-9631-95ec8148dee5,59641,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Perdita coreopsidis",256706,"Cockerell, 1906",Perdita,,coreopsidis,,,,,Species,"K.W. Wright",2015,,"ssp. kansensis Timberlake",,,,"K.R. Wetherill",,2010-05-19,,2010,5,19,139,,"19 May to 02 June 2010",C1Y,,,,,,,,,,,,,Adult,Female,1,,Pinned,,"North America",,,,"United States",US,"New Mexico",Socorro,,"Bosque del Apache National Wildlife Refuge",,33.7931,-106.8764,,,,,,,,,,,,,,,,,,"2019-06-25 07:29:28",https://creativecommons.org/licenses/by-nc/4.0/,"University of New Mexico",,66d9c823-2743-493f-93bf-7825fac285c4,https://ecdysis.org/collections/individual/index.php?occid=6157958
