coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
87266,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:3c7ca282-4e83-44cd-ad4c-5a348401dbbc,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=87266,en
90689,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64963940106579701050.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64963940106579701050.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64963940106579701050att_1649373782_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64963940106579701050.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:a0e4e6c3-00f3-4430-ad9e-c1a4af7d8868,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=90689,en
91132,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:469070c0-93cf-40e4-8c7f-4e973f3b9055,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=91132,en
91186,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64372879533187558151.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64372879533187558151.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp64372879533187558151att_1649345605_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp64372879533187558151.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:f5f81233-766d-40c9-8314-0e74a50aa719,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=91186,en
94433,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62937693366758139715.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62937693366758139715.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62937693366758139715.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62937693366758139715.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:4cfd2030-dfc0-4c81-9074-26c819b55b5e,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=94433,en
94979,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62547550248695723741.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62547550248695723741.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62547550248695723741.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp62547550248695723741.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:53bb9477-4544-4bca-be9a-e38d4b2688f4,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=94979,en
95692,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp61345533715926817960att_1649454571_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp61345533715926817960.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:63e78aeb-142f-4f29-a669-aed27e1e00e7,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=95692,en
103240,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-7055857951369576582.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-7055857951369576582.att.JPG,https://media01.symbiota.org/media/bigbee/misc/202204/sp6-7055857951369576582att_1649433752_tn.jpg,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp6-7055857951369576582.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:34bbe974-288d-4247-b96c-6816bb462497,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=103240,en
103246,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63303676177986267386.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63303676177986267386.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63303676177986267386.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp63303676177986267386.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:5b278193-df6d-453a-9dcf-2d90a54c9f86,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=103246,en
111106,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,http://biimages.biodiversity.ku.edu/static/Entomology/originals/sp67823095784815966474.att.JPG,image/jpeg,StillImage,Photograph,,"University of Kansas Natural History Museum Entomology Division (KU-KU)",,"CC0 1.0 (Public-domain)",https://creativecommons.org/publicdomain/zero/1.0/,,,,urn:uuid:d5d03b47-14a9-4256-97b9-4c8264235ff2,"2021-11-02 18:27:18",https://library.big-bee.net/portal/collections/individual/index.php?occid=111106,en
